"","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Href","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"173","La Liga","2022-08-14","La Liga (Matchweek 1)","Valencia","4-3-3",1,1.6,"Carlos Soler (P) · 45+1&rsquor; Eray Cömert · 52&rsquor;","2","1","Girona","3-4-3",0,0.1,"","3","0","https://fbref.com/en/matches/aaab7ab9/Valencia-Girona-August-14-2022-La-Liga","Girona","Away","Valentín Castellanos","/en/players/da76bab4/Valentin-Castellanos",9,"ARG","FW","23-315",90,0,0,0,0,2,0,0,0,24,1,1,2,0.1,0.1,0,0,0,10,15,66.7,1,10,0,0,0
"174","La Liga","2022-08-14","La Liga (Matchweek 1)","Valencia","4-3-3",1,1.6,"Carlos Soler (P) · 45+1&rsquor; Eray Cömert · 52&rsquor;","2","1","Girona","3-4-3",0,0.1,"","3","0","https://fbref.com/en/matches/aaab7ab9/Valencia-Girona-August-14-2022-La-Liga","Girona","Away","Samuel Sáiz","/en/players/13e0eb29/Samuel-Saiz",10,"ESP","AM","31-204",60,0,0,0,0,0,0,1,0,28,0,0,1,0,0,0,0,0,16,22,72.7,3,17,1,2,0
"175","La Liga","2022-08-14","La Liga (Matchweek 1)","Valencia","4-3-3",1,1.6,"Carlos Soler (P) · 45+1&rsquor; Eray Cömert · 52&rsquor;","2","1","Girona","3-4-3",0,0.1,"","3","0","https://fbref.com/en/matches/aaab7ab9/Valencia-Girona-August-14-2022-La-Liga","Girona","Away","Oscar Ureña","/en/players/2dd7e29d/Oscar-Urena",32,"ESP","RM","19-225",30,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,7,9,77.8,0,7,0,2,2
"176","La Liga","2022-08-14","La Liga (Matchweek 1)","Valencia","4-3-3",1,1.6,"Carlos Soler (P) · 45+1&rsquor; Eray Cömert · 52&rsquor;","2","1","Girona","3-4-3",0,0.1,"","3","0","https://fbref.com/en/matches/aaab7ab9/Valencia-Girona-August-14-2022-La-Liga","Girona","Away","Rodrigo Riquelme","/en/players/65154df0/Rodrigo-Riquelme",17,"ESP","AM,LM","22-134",90,0,0,0,0,1,0,0,0,39,1,1,0,0,0,0,0,0,23,30,76.7,4,15,1,4,1
"177","La Liga","2022-08-14","La Liga (Matchweek 1)","Valencia","4-3-3",1,1.6,"Carlos Soler (P) · 45+1&rsquor; Eray Cömert · 52&rsquor;","2","1","Girona","3-4-3",0,0.1,"","3","0","https://fbref.com/en/matches/aaab7ab9/Valencia-Girona-August-14-2022-La-Liga","Girona","Away","Aleix García","/en/players/a10361d2/Aleix-Garcia",14,"ESP","CM","25-047",90,0,0,0,0,1,1,0,0,59,2,0,3,0,0,0,2,0,47,52,90.4,5,14,0,0,0
"178","La Liga","2022-08-14","La Liga (Matchweek 1)","Valencia","4-3-3",1,1.6,"Carlos Soler (P) · 45+1&rsquor; Eray Cömert · 52&rsquor;","2","1","Girona","3-4-3",0,0.1,"","3","0","https://fbref.com/en/matches/aaab7ab9/Valencia-Girona-August-14-2022-La-Liga","Girona","Away","Ramón Terrats","/en/players/f36016a5/Ramon-Terrats",8,"ESP","CM","21-300",73,0,0,0,0,0,0,0,0,21,0,1,1,0,0,0,0,0,10,17,58.8,0,11,0,0,0
"179","La Liga","2022-08-14","La Liga (Matchweek 1)","Valencia","4-3-3",1,1.6,"Carlos Soler (P) · 45+1&rsquor; Eray Cömert · 52&rsquor;","2","1","Girona","3-4-3",0,0.1,"","3","0","https://fbref.com/en/matches/aaab7ab9/Valencia-Girona-August-14-2022-La-Liga","Girona","Away","Yangel Herrera","/en/players/5083a734/Yangel-Herrera",21,"VEN","RM","24-212",17,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,10,11,90.9,0,7,0,1,0
"180","La Liga","2022-08-14","La Liga (Matchweek 1)","Valencia","4-3-3",1,1.6,"Carlos Soler (P) · 45+1&rsquor; Eray Cömert · 52&rsquor;","2","1","Girona","3-4-3",0,0.1,"","3","0","https://fbref.com/en/matches/aaab7ab9/Valencia-Girona-August-14-2022-La-Liga","Girona","Away","Valery Fernández","/en/players/4acd733a/Valery-Fernandez",11,"ESP","WB","22-264",61,0,0,0,0,0,0,1,0,21,1,1,1,0,0,0,1,0,13,17,76.5,0,10,0,1,1
"181","La Liga","2022-08-14","La Liga (Matchweek 1)","Valencia","4-3-3",1,1.6,"Carlos Soler (P) · 45+1&rsquor; Eray Cömert · 52&rsquor;","2","1","Girona","3-4-3",0,0.1,"","3","0","https://fbref.com/en/matches/aaab7ab9/Valencia-Girona-August-14-2022-La-Liga","Girona","Away","Miguel Gutiérrez","/en/players/7e98cff1/Miguel-Gutierrez",3,"ESP","LB","21-018",29,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,17,29,58.6,1,12,0,0,0
"182","La Liga","2022-08-14","La Liga (Matchweek 1)","Valencia","4-3-3",1,1.6,"Carlos Soler (P) · 45+1&rsquor; Eray Cömert · 52&rsquor;","2","1","Girona","3-4-3",0,0.1,"","3","0","https://fbref.com/en/matches/aaab7ab9/Valencia-Girona-August-14-2022-La-Liga","Girona","Away","Yan Couto","/en/players/1944818c/Yan-Couto",20,"BRA","WB,RB","20-072",81,0,0,0,0,1,0,1,0,52,1,0,2,0,0,0,3,0,30,38,78.9,4,25,3,5,4
"183","La Liga","2022-08-14","La Liga (Matchweek 1)","Valencia","4-3-3",1,1.6,"Carlos Soler (P) · 45+1&rsquor; Eray Cömert · 52&rsquor;","2","1","Girona","3-4-3",0,0.1,"","3","0","https://fbref.com/en/matches/aaab7ab9/Valencia-Girona-August-14-2022-La-Liga","Girona","Away","Arnau Martinez","/en/players/c3e66ffe/Arnau-Martinez",4,"ESP","RB","19-111",9,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,14,15,93.3,0,7,1,0,0
"184","La Liga","2022-08-14","La Liga (Matchweek 1)","Valencia","4-3-3",1,1.6,"Carlos Soler (P) · 45+1&rsquor; Eray Cömert · 52&rsquor;","2","1","Girona","3-4-3",0,0.1,"","3","0","https://fbref.com/en/matches/aaab7ab9/Valencia-Girona-August-14-2022-La-Liga","Girona","Away","Juanpe","/en/players/1633fc8a/Juanpe",15,"ESP","CB","31-106",90,0,0,0,0,0,0,0,0,74,2,0,0,0,0,0,3,0,53,67,79.1,0,34,0,1,1
"185","La Liga","2022-08-14","La Liga (Matchweek 1)","Valencia","4-3-3",1,1.6,"Carlos Soler (P) · 45+1&rsquor; Eray Cömert · 52&rsquor;","2","1","Girona","3-4-3",0,0.1,"","3","0","https://fbref.com/en/matches/aaab7ab9/Valencia-Girona-August-14-2022-La-Liga","Girona","Away","David López","/en/players/f03f284b/David-Lopez",5,"ESP","CB","32-309",61,0,0,0,0,0,0,0,0,28,0,0,1,0,0,0,0,0,20,24,83.3,0,9,1,0,0
"186","La Liga","2022-08-14","La Liga (Matchweek 1)","Valencia","4-3-3",1,1.6,"Carlos Soler (P) · 45+1&rsquor; Eray Cömert · 52&rsquor;","2","1","Girona","3-4-3",0,0.1,"","3","0","https://fbref.com/en/matches/aaab7ab9/Valencia-Girona-August-14-2022-La-Liga","Girona","Away","Cristhian Stuani","/en/players/220c11f1/Cristhian-Stuani",7,"URU","FW","35-306",29,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,100,0,3,0,0,0
"187","La Liga","2022-08-14","La Liga (Matchweek 1)","Valencia","4-3-3",1,1.6,"Carlos Soler (P) · 45+1&rsquor; Eray Cömert · 52&rsquor;","2","1","Girona","3-4-3",0,0.1,"","3","0","https://fbref.com/en/matches/aaab7ab9/Valencia-Girona-August-14-2022-La-Liga","Girona","Away","Santiago Bueno","/en/players/edc98fac/Santiago-Bueno",22,"URU","CB","23-278",90,0,0,0,0,0,0,0,0,76,4,1,3,0,0,0,1,0,58,63,92.1,8,32,0,0,0
"188","La Liga","2022-08-14","La Liga (Matchweek 1)","Valencia","4-3-3",1,1.6,"Carlos Soler (P) · 45+1&rsquor; Eray Cömert · 52&rsquor;","2","1","Girona","3-4-3",0,0.1,"","3","0","https://fbref.com/en/matches/aaab7ab9/Valencia-Girona-August-14-2022-La-Liga","Girona","Away","Juan Carlos","/en/players/688b96e3/Juan-Carlos",1,"ESP","GK","34-206",90,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,35,40,87.5,0,22,0,0,0
"189","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Almería","Home","Umar Sadiq","/en/players/686cbe7d/Umar-Sadiq",9,"NGA","FW","25-193",70,0,0,0,0,2,1,1,0,27,0,0,1,0.1,0.1,0,1,0,7,10,70,1,16,1,3,1
"190","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Almería","Home","Dyego Sousa","/en/players/e4738e91/Dyego-Sousa",11,"POR","FW","32-334",20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,100,0,2,0,0,0
"191","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Almería","Home","Largie Ramazani","/en/players/cc9256ef/Largie-Ramazani",7,"BEL","FW","21-168",70,1,0,0,0,2,2,0,0,25,0,1,1,0.2,0.2,0,1,0,11,16,68.8,1,13,5,1,0
"192","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Almería","Home","José Carlos Lazo","/en/players/5b93209a/Jose-Carlos-Lazo",16,"ESP","LM,FW","26-179",20,0,0,0,0,2,1,0,0,8,0,0,0,0.1,0.1,0,3,0,3,4,75,0,7,0,1,1
"193","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Almería","Home","Samu Costa","/en/players/76c2a023/Samu-Costa",23,"POR","CM","21-260",90,0,0,0,0,1,0,0,0,58,1,1,1,0,0,0,3,0,39,48,81.3,1,35,1,0,0
"194","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Almería","Home","Íñigo Eguaras","/en/players/3e93f8cf/Inigo-Eguaras",4,"ESP","CM","30-160",80,0,1,0,0,0,0,0,0,46,1,0,1,0,0,0.2,2,1,36,41,87.8,4,18,0,2,2
"195","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Almería","Home","Francisco Portillo","/en/players/8e010ff4/Francisco-Portillo",8,"ESP","AM","32-062",10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,10,80,2,7,0,0,0
"196","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Almería","Home","Lucas Robertone","/en/players/a8981944/Lucas-Robertone",5,"ARG","CM","25-149",56,0,0,0,0,0,0,0,0,31,1,1,1,0,0,0,0,0,17,24,70.8,0,14,1,1,1
"197","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Almería","Home","Curro","/en/players/f9a225f5/Curro",10,"ESP","CM,RM","26-223",34,0,0,0,0,1,1,1,0,25,2,0,0,0.1,0.1,0.2,2,0,16,20,80,1,11,1,0,0
"198","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Almería","Home","Sergio Akieme","/en/players/06efa9dc/Sergio-Akieme",15,"ESP","LB","24-241",90,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,2,1,25,31,80.6,3,18,2,0,0
"199","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Almería","Home","Srđan Babić","/en/players/075fe5a3/Srdjan-Babic",22,"SRB","CB","26-114",90,0,0,0,0,0,0,0,0,39,0,0,2,0,0,0,2,0,35,36,97.2,2,19,1,0,0
"200","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Almería","Home","Rodrigo Ely","/en/players/fd47b4f2/Rodrigo-Ely",19,"BRA","CB","28-284",90,0,0,0,0,1,1,0,0,34,1,3,3,0,0,0,0,0,12,16,75,0,10,1,0,0
"201","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Almería","Home","Kaiky","/en/players/55634fb8/Kaiky",2,"BRA","CB","18-214",80,0,0,0,0,0,0,0,0,31,2,0,6,0,0,0,0,0,14,16,87.5,0,8,1,0,0
"202","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Almería","Home","Arnau Puigmal","/en/players/39352da2/Arnau-Puigmal",18,"ESP","AM","21-216",10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,2,4,50,1,2,1,0,0
"203","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Almería","Home","Juan Brandáriz","/en/players/2475cf9b/Juan-Brandariz",21,"ESP","RB","23-165",90,0,0,0,0,1,0,0,0,49,3,3,3,0.2,0.2,0,0,0,27,33,81.8,3,18,2,1,1
"204","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Almería","Home","Fernando","/en/players/dabb2827/Fernando",13,"ESP","GK","32-065",90,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,21,31,67.7,0,14,0,0,0
"205","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Real Madrid","Away","Karim Benzema","/en/players/70d74ece/Karim-Benzema",9,"FRA","FW","34-238",90,0,1,0,0,7,3,0,0,68,0,0,0,0.7,0.7,0.3,7,0,48,56,85.7,6,47,3,2,1
"206","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Real Madrid","Away","Vinicius Júnior","/en/players/7111d552/Vinicius-Junior",20,"BRA","LW","22-033",82,0,0,0,0,4,2,0,0,58,1,0,0,0.3,0.3,0.4,8,1,34,44,77.3,5,49,10,3,0
"207","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Real Madrid","Away","Dani Ceballos","/en/players/c0617e2b/Dani-Ceballos",19,"ESP","LM","26-007",8,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,11,12,91.7,1,11,0,0,0
"208","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Real Madrid","Away","Federico Valverde","/en/players/0959c2a2/Federico-Valverde",15,"URU","RW,RM","24-023",90,0,0,0,0,4,4,0,0,58,0,0,0,0.2,0.2,0.3,8,1,47,51,92.2,9,45,5,2,1
"209","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Real Madrid","Away","Toni Kroos","/en/players/6ce1f46f/Toni-Kroos",8,"GER","LM,CM","32-222",82,0,0,0,0,3,2,0,0,113,1,1,2,0.1,0.1,0.4,5,0,87,104,83.7,15,76,5,2,1
"210","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Real Madrid","Away","Casemiro","/en/players/4d224fe8/Casemiro",14,"BRA","CM","30-172",8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,8,87.5,0,7,0,0,0
"211","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Real Madrid","Away","Aurélien Tchouaméni","/en/players/4f255115/Aurelien-Tchouameni",18,"FRA","CM","22-199",57,0,0,0,0,1,0,0,0,55,2,1,0,0.1,0.1,0,3,0,45,47,95.7,5,47,2,2,0
"212","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Real Madrid","Away","Eden Hazard","/en/players/a39bb753/Eden-Hazard",7,"BEL","RW,LW","31-219",33,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0.1,2,0,20,20,100,1,17,1,1,1
"213","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Real Madrid","Away","Eduardo Camavinga","/en/players/7b9c2d84/Eduardo-Camavinga",12,"FRA","RM","19-277",45,0,0,0,0,2,0,1,0,29,2,0,0,0.1,0.1,0.1,5,0,20,21,95.2,4,24,2,1,1
"214","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Real Madrid","Away","Luka Modrić","/en/players/6025fab1/Luka-Modric",10,"CRO","RM,LM","36-339",45,0,0,0,0,2,0,0,0,62,0,1,1,0.1,0.1,0,2,1,50,55,90.9,5,53,3,1,0
"215","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Real Madrid","Away","Ferland Mendy","/en/players/3cefcaef/Ferland-Mendy",23,"FRA","LB","27-067",73,0,0,0,0,0,0,0,0,70,2,0,0,0,0,0.1,5,0,60,64,93.8,11,55,4,3,2
"216","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Real Madrid","Away","David Alaba","/en/players/05439de2/David-Alaba",4,"AUT","LB","30-051",17,1,0,0,0,1,1,0,0,24,0,0,1,0.1,0.1,0,1,0,20,23,87,1,16,0,1,1
"217","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Real Madrid","Away","Nacho","/en/players/2946f9a1/Nacho",6,"ESP","CB","32-208",90,0,0,0,0,0,0,0,0,66,0,2,1,0,0,0,2,0,59,61,96.7,4,45,1,0,0
"218","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Real Madrid","Away","Antonio Rüdiger","/en/players/18b896d6/Antonio-Rudiger",22,"GER","CB","29-164",90,0,0,0,0,2,1,0,0,49,0,1,1,0.2,0.2,0,1,0,36,43,83.7,2,34,0,0,0
"219","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Real Madrid","Away","Lucas Vázquez","/en/players/fd51b456/Lucas-Vazquez",17,"ESP","RB","31-044",90,1,0,0,0,3,2,0,0,71,1,1,0,0.2,0.2,0.1,2,0,54,63,85.7,2,50,4,1,1
"220","La Liga","2022-08-14","La Liga (Matchweek 1)","Almería","5-3-2",1,0.7,"Largie Ramazani · 6&rsquor;","3","0","Real Madrid","4-3-3",2,2.1,"Lucas Vázquez · 61&rsquor; David Alaba · 75&rsquor;","1","0","https://fbref.com/en/matches/c1e42359/Almeria-Real-Madrid-August-14-2022-La-Liga","Real Madrid","Away","Thibaut Courtois","/en/players/1840e36d/Thibaut-Courtois",1,"BEL","GK","30-095",90,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,31,35,88.6,0,27,0,0,0
"221","La Liga","2022-08-15","La Liga (Matchweek 1)","Athletic Club","4-3-3",0,1.6,"","0","0","Mallorca","5-4-1",0,0.4,"","6","0","https://fbref.com/en/matches/ab058eb9/Athletic-Club-Mallorca-August-15-2022-La-Liga","Athletic Club","Home","Asier Villalibre","/en/players/57be54ec/Asier-Villalibre",20,"ESP","FW","24-319",56,0,0,0,0,3,1,0,0,12,0,0,0,0.2,0.2,0.1,1,0,3,6,50,1,6,0,0,0
"222","La Liga","2022-08-15","La Liga (Matchweek 1)","Athletic Club","4-3-3",0,1.6,"","0","0","Mallorca","5-4-1",0,0.4,"","6","0","https://fbref.com/en/matches/ab058eb9/Athletic-Club-Mallorca-August-15-2022-La-Liga","Athletic Club","Home","Raúl García","/en/players/b418dbd4/Raul-Garcia",22,"ESP","FW","36-035",34,0,0,0,0,3,0,0,0,13,0,0,0,0.1,0.1,0,2,0,7,9,77.8,0,7,0,1,0
